569,43.146096
570,43.150933
571,43.157989
572,43.159585
573,43.168697
574,43.173996
575,43.182898
576,43.183456
577,43.185004
578,43.187987
579,43.197456
580,43.200566
581,43.205204
582,43.209125
583,43.221633
584,43.227407
585,43.227912
586,43.235830
587,43.248580
588,43.253046
589,43.254135
590,43.254930
591,43.257565
592,43.265219
593,43.274775
594,43.283932
595,43.286603
596,43.292234
597,43.297967
598,43.303772
599,43.300544
600,43.303682
601,43.306390
602,43.308327
603,43.314122
604,43.313253
605,43.317048
606,43.322999
607,43.330449
608,43.337682
609,43.338713
610,43.348935
611,43.353224
612,43.358104
613,43.359414
614,43.361105
615,43.361495
616,43.370035
617,43.381070
618,43.384436
619,43.386599
620,43.391569
621,43.391290
622,43.393311
623,43.399478
624,43.403577
625,43.404486
626,43.409196
627,43.410936
628,43.413684
629,43.411448
630,43.417873
631,43.425285
632,43.427817
633,43.423325
634,43.423633
635,43.422439
636,43.429682
637,43.432636
638,43.440098
639,43.438168
640,43.448902
641,43.456270
642,43.466262
643,43.467804
644,43.471529
645,43.474219
646,43.473874
647,43.475096
648,43.479242
649,43.480271
650,43.485204
651,43.489393
652,43.499365
653,43.506513
654,43.509844
655,43.509800
656,43.516828
657,43.517660
658,43.523238
659,43.531276
660,43.530774
661,43.530641
662,43.533792
663,43.540671
664,43.541652
665,43.546653
666,43.557111
667,43.564515
668,43.574855
669,43.580958
670,43.585659
671,43.590180
672,43.592575
673,43.604961
674,43.609942
675,43.611545
676,43.616576
677,43.618318
678,43.618869
679,43.620712
680,43.626104
681,43.622920
682,43.626197
683,43.624196
684,43.632672
685,43.636532
686,43.642679
687,43.654914
688,43.661637
689,43.659620
690,43.664222
691,43.662850
692,43.663957
693,43.666337
694,43.673389
695,43.679848
696,43.679914
697,43.688418
698,43.692013
699,43.692749
700,43.698308
701,43.702062
702,43.713917
703,43.721672
704,43.731186
705,43.731006
706,43.737129
707,43.737349
708,43.736010
709,43.741425
710,43.738561
711,43.739579
712,43.740588
713,43.746346
714,43.750430
715,43.755452
716,43.760136
717,43.763087
718,43.765144
719,43.768564
720,43.777065
721,43.781846
722,43.780539
723,43.779029
724,43.782707
725,43.788617
726,43.789432
727,43.789864
728,43.787639
729,43.791523
730,43.797794
731,43.801482
732,43.809356
733,43.815847
734,43.821446
735,43.819456
736,43.823575
737,43.822368
738,43.826867
739,43.831374
740,43.833152
741,43.835783
742,43.840136
743,43.839539
744,43.841135
745,43.846386
746,43.850720
747,43.855040
748,43.857740
749,43.859067
750,43.866234
751,43.875613
752,43.875859
753,43.872811
754,43.881515
755,43.883477
756,43.885313
757,43.888649
758,43.895018
759,43.896643
760,43.901346
761,43.906821
762,43.904025
763,43.905290
764,43.904835
765,43.905887
766,43.909809
767,43.910226
768,43.913431
769,43.920203
770,43.926351
771,43.928224
772,43.929431
773,43.927115
774,43.928244
775,43.931242
776,43.935264
777,43.942491
778,43.943359
779,43.942990
780,43.941916
781,43.950183
782,43.954153
783,43.959529
784,43.964171
785,43.966283
786,43.968257
787,43.973156
788,43.974070
789,43.972222
790,43.976500
791,43.979117
792,43.984728
793,43.990051
794,43.994361
795,43.999971
796,44.003241
797,44.005824
798,44.009162
799,44.016622
800,44.023251
801,44.024796
802,44.033661
803,44.038258
804,44.039245
805,44.040193
806,44.044090
807,44.045580
808,44.050879
809,44.053158
810,44.053658
811,44.057419
812,44.060536
813,44.062625
814,44.060560
815,44.063278
816,44.066593
817,44.070850
818,44.072571
819,44.078769
820,44.081981
821,44.080762
822,44.081300
823,44.085629
824,44.084496
825,44.083308
826,44.087595
827,44.087464
828,44.089241
829,44.089836
830,44.092440
831,44.095182
832,44.102543
833,44.106015
834,44.107630
835,44.109172
836,44.111195
837,44.113350
838,44.115507
839,44.116152
840,44.119070
841,44.118164
842,44.121533
843,44.122590
844,44.127585
845,44.130111
846,44.132857
847,44.138375
848,44.144240
849,44.153134
850,44.156223
851,44.163162
852,44.169425
853,44.168694
854,44.175654
855,44.182126
856,44.186461
857,44.188686
858,44.185627
859,44.187286
860,44.195845
861,44.192350
862,44.193273
863,44.198094
864,44.198287
865,44.197342
866,44.199980
867,44.204623
868,44.207829
869,44.210171
870,44.208264
871,44.208599
872,44.214488
873,44.215453
874,44.213297
875,44.213954
876,44.216305
877,44.220423
878,44.225814
879,44.223883
880,44.225887
881,44.229096
882,44.235050
883,44.232884
884,44.235422
885,44.238398
886,44.237600
887,44.240180
888,44.240676
889,44.242858
890,44.243987
891,44.243156
892,44.243892
893,44.247755
894,44.250866
895,44.251255
896,44.254594
897,44.259010
898,44.268601
899,44.272019
900,44.270798
901,44.272267
902,44.279039
903,44.279751
904,44.281957
905,44.283182
906,44.279066
907,44.281235
908,44.280560
909,44.286424
910,44.290248
911,44.292473
912,44.296672
913,44.298290
914,44.301189
915,44.302860
916,44.306083
917,44.311304
918,44.311713
919,44.314997
920,44.313703
921,44.315224
922,44.316596
923,44.317289
924,44.319388
925,44.322869
926,44.331009
927,44.332436
928,44.336066
929,44.338334
930,44.341337
931,44.344515
932,44.345144
933,44.348819
934,44.354100
935,44.356762
936,44.356449
937,44.358792
938,44.364579
939,44.362871
940,44.366958
941,44.371171
942,44.373113
943,44.369188
944,44.368845
945,44.366726
946,44.368172
947,44.375859
948,44.384397
949,44.387473
950,44.385986
951,44.384778
952,44.387851
953,44.392175
954,44.394679
955,44.395733
956,44.399441
957,44.403759
958,44.406941
959,44.408776
960,44.412878
961,44.417050
962,44.418416
963,44.427675
964,44.429554
965,44.431088
966,44.431608
967,44.433520
968,44.434928
969,44.438744
970,44.438936
971,44.444070
972,44.446676
973,44.447314
974,44.451423
975,44.452192
976,44.453432
977,44.454578
978,44.456031
979,44.458823
980,44.461251
981,44.463185
982,44.468797
983,44.471401
984,44.474904
985,44.475401
986,44.480432
987,44.483520
988,44.485889
989,44.489363
990,44.490751
991,44.493300
992,44.496681
993,44.495589
994,44.496956
995,44.497799
996,44.501661
997,44.505796
998,44.508584
999,44.509978
1000,44.515755
